TARS_ROV_NEV	TARS_HOSZ_NEV	CÍM_EGYBEN	TARS_TIPUS_MEGNEV	TARS_TIPUS_KOD	ADOSZAM	GAZD_FORM	GAZD_FORM_KOD	CEG_ALL	CEG_ALL_KOD	NEMGAZD_AG_MEGNEV	NEMGAZD_AG_KOD	NEMGAZD_AGAZAT_MEGNEV	NEMGAZD_AGAZAT_KOD	NEMGAZD_SZAKAGAZAT_MEGNEV	NEMGAZD_SZAKAGAZAT_KOD	JEGYZ_TOKE_ERT_HUF	ORSZAG	ORSZAG_KOD	REGIO	REGIO_KOD	MEGYE	MEGYE_KOD	TELEPULES	TELEPULES_KOD	ASZ_EVE
M.S.M. CASH KFT.	M.S.M. CASH SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	7623 Pécs Móré Fülöp utca 1.\\A. lház.\, fszt.\\2.ajtó	Gazdasági Társaság	1	23331378-2-02	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Pénzügyi\, biztosítási tevékenység	K	Egyéb pénzügyi tevékenység	66	Biztosítási ügynöki\, brókeri tevékenység	6622	500000	Magyarország	HU	Dél-Dunántúl régió	2	Baranya	2	Pécs	1771	2013
DEBRECENI VÁROSI-EGYETEMI KOSÁRLABDA ZRT.	DEBRECENI VÁROSI-EGYETEMI KOSÁRLABDA ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	4032 Debrecen\, Oláh G. u. 5.	Gazdasági Társaság	1	12554245-2-09	Részvénytársaság	15	Felszámolás alatt	1	Mûvészet\, szórakoztatás\, szabadidõ	R	Sport-\, szórakoztató-\, szabadidõs tevékenység	93	Egyéb sporttevékenység	9319	20000370	Magyarország	HU	Észak-Alföld régió	3	Hajdú-Bihar	9	Debrecen	1348	2012
ÉMI NONPROFIT KFT.	ÉMI ÉPÍTÉSÜGYI MINÕSÉGELLENÕRZÕ INNOVÁCIÓS NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1113 Budapest XI\, Diószegi út 37.	Gazdasági Társaság	1	20783185-2-43	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Tudományos kutatás\, fejlesztés	72	Egyéb természettudományi\, mûszaki kutatás\, fejlesztés	7219	400000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2010
MAGYAR DUTY-FREE KFT.	MAGYAR DUTY-FREE KERESKEDELMI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1185 Budapest BUD Nemzetközi Repülõtér	Gazdasági Társaság	1	12360480-2-44	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Ital-kiskereskedelem	4725	149337725	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2015
MNF NONPROFIT KFT.	MNF MAGYAR NEMZETI FILHARMONIKUS ZENEKAR\, ÉNEKKAR ÉS KOTTATÁR NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1095 Budapest Komor Marcell utca 1.	Gazdasági Társaság	1	21186323-2-43	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Alkotó-\, mûvészeti-\, szórakoztató tevékenység	90	Elõadó-mûvészet	9001	10000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2015
SPECIÁL ZRT.	SPECIÁL SZOLGÁLTATÓ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	2310 Szigetszentmiklós Tûzoltó utca 13.	Gazdasági Társaság	1	10731486-2-13	Részvénytársaság	15	Mûködõ	4	Ingatlanügyletek	L	INGATLANÜGYLETEK	68	Saját tulajdonú\, bérelt ingatlan bérbeadása\, üzemeltetése	6820	205600000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Szigetszentmiklós	2703	2010
DOMBÓVÁRI SZENT LUKÁCS KÓRHÁZ	DOMBÓVÁRI SZENT LUKÁCS KÓRHÁZ	7200 Dombóvár\, Kórház u. 39-41.	Gazdasági Társaság	1	18853023-2-17	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Humán-egészségügyi\, szociális ellátás	Q	Humán-egészségügyi ellátás	86	Fekvõbeteg-ellátás	8610	6000000	Magyarország	HU	Dél-Dunántúl régió	2	Tolna	17	Dombóvár	615	2012
OHÜ NONPROFIT KFT.	OHÜ ORSZÁGOS HULLADÉKGAZDÁLKODÁSI ÜGYNÖKSÉG NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1055 Budapest V\, Kossuth tér 11.	Gazdasági Társaság	1	23502541-1-41	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Üzletvezetési\, vezetõi tanácsadás	70	Üzletviteli\, egyéb vezetési tanácsadás	7022	500000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2012
DEBRECENI VÁROSI-EGYETEMI KOSÁRLABDA ZRT.	DEBRECENI VÁROSI-EGYETEMI KOSÁRLABDA ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	4032 Debrecen\, Oláh G. u. 5.	Gazdasági Társaság	1	12554245-2-09	Részvénytársaság	15	Felszámolás alatt	1	Mûvészet\, szórakoztatás\, szabadidõ	R	Sport-\, szórakoztató-\, szabadidõs tevékenység	93	Egyéb sporttevékenység	9319	20000370	Magyarország	HU	Észak-Alföld régió	3	Hajdú-Bihar	9	Debrecen	1348	2010
DPMTISZK NONPROFIT KIEMELKEDÕEN KÖZHASZNÚ KFT.	DPMTISZK DÉL-PEST MEGYEI TÉRSÉGI INTEGRÁLT SZAKKÉPZÕ KÖZPONT NONPROFIT KÖZHASZNÚ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2700 Cegléd Malom tér 3.	Gazdasági Társaság	1	22192314-2-43	Nonprofit Korlátolt Felelõsségû Társaság	12	Végelszámolás alatt	5	Oktatás	P	Oktatás	85	Szakmai középfokú oktatás	8532	3000000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Cegléd	977	2013
BORSOD VOLÁN ZRT.	BORSOD VOLÁN SZEMÉLYSZÁLLÍTÁSI ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	3527 Miskolc\, József Attila út 70.	Gazdasági Társaság	1	11066303-2-05	Részvénytársaság	15	Mûködõ	4	Szállítás\, raktározás	H	Szárazföldi\, csõvezetékes szállítás	49	Városi\, elõvárosi szárazföldi személyszállítás	4931	3729040000	Magyarország	HU	Észak-Magyarország régió	4	Borsod-Abaúj-Zemplén	5	Miskolc	2851	2011
MNF NONPROFIT KFT.	MNF MAGYAR NEMZETI FILHARMONIKUS ZENEKAR\, ÉNEKKAR ÉS KOTTATÁR NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1095 Budapest Komor Marcell utca 1.	Gazdasági Társaság	1	21186323-2-43	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Alkotó-\, mûvészeti-\, szórakoztató tevékenység	90	Elõadó-mûvészet	9001	10000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2017
GANDHI GIMNÁZIUM KÖZHASZNÚ NONPROFIT KFT.	GANDHI GIMNÁZIUM KÖZHASZNÚ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	7629 Pécs Komját Aladár utca 5.	Gazdasági Társaság	1	23497241-2-02	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Ingatlanügyletek	L	INGATLANÜGYLETEK	68	Saját tulajdonú\, bérelt ingatlan bérbeadása\, üzemeltetése	6820	1000000	Magyarország	HU	Dél-Dunántúl régió	2	Baranya	2	Pécs	1771	2014
DEBRECENI VÁROSI-EGYETEMI KOSÁRLABDA ZRT.	DEBRECENI VÁROSI-EGYETEMI KOSÁRLABDA ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	4032 Debrecen\, Oláh G. u. 5.	Gazdasági Társaság	1	12554245-2-09	Részvénytársaság	15	Felszámolás alatt	1	Mûvészet\, szórakoztatás\, szabadidõ	R	Sport-\, szórakoztató-\, szabadidõs tevékenység	93	Egyéb sporttevékenység	9319	20000370	Magyarország	HU	Észak-Alföld régió	3	Hajdú-Bihar	9	Debrecen	1348	2011
MAGYAR DUTY-FREE KFT.	MAGYAR DUTY-FREE KERESKEDELMI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1185 Budapest BUD Nemzetközi Repülõtér	Gazdasági Társaság	1	12360480-2-44	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Ital-kiskereskedelem	4725	149337725	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2014
SPECIÁL ZRT.	SPECIÁL SZOLGÁLTATÓ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	2310 Szigetszentmiklós Tûzoltó utca 13.	Gazdasági Társaság	1	10731486-2-13	Részvénytársaság	15	Mûködõ	4	Ingatlanügyletek	L	INGATLANÜGYLETEK	68	Saját tulajdonú\, bérelt ingatlan bérbeadása\, üzemeltetése	6820	102800000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Szigetszentmiklós	2703	2012
ÉMI NONPROFIT KFT.	ÉMI ÉPÍTÉSÜGYI MINÕSÉGELLENÕRZÕ INNOVÁCIÓS NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1113 Budapest XI\, Diószegi út 37.	Gazdasági Társaság	1	20783185-2-43	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Tudományos kutatás\, fejlesztés	72	Egyéb természettudományi\, mûszaki kutatás\, fejlesztés	7219	400000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2013
KAPOS I.T.K. KHT.	KAPOS INNOVÁCIÓS TRANSZFER KÖZPONT KÖZHASZNÚ TÁRSASÁG	7361 Kaposszekcsõ\, Liget lakótelep 10.	Gazdasági Társaság	1	20343318-2-17	Közhasznú Társaság	9	Felszámolás alatt	1	Szakmai\, tudományos\, mûszaki tevékenység	M	Tudományos kutatás\, fejlesztés	72	Társadalomtudományi\, humán kutatás\, fejlesztés	7220	9100000	Magyarország	HU	Dél-Dunántúl régió	2	Tolna	17	Kaposszekcsõ	1727	2012
MNF NONPROFIT KFT.	MNF MAGYAR NEMZETI FILHARMONIKUS ZENEKAR\, ÉNEKKAR ÉS KOTTATÁR NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1095 Budapest Komor Marcell utca 1.	Gazdasági Társaság	1	21186323-2-43	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Alkotó-\, mûvészeti-\, szórakoztató tevékenység	90	Elõadó-mûvészet	9001	10000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2016
OHÜ NONPROFIT KFT.	OHÜ ORSZÁGOS HULLADÉKGAZDÁLKODÁSI ÜGYNÖKSÉG NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1055 Budapest V\, Kossuth tér 11.	Gazdasági Társaság	1	23502541-1-41	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Üzletvezetési\, vezetõi tanácsadás	70	Üzletviteli\, egyéb vezetési tanácsadás	7022	500000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2013
HÓDIKÖT RT.	HÓDIKÖT KÖTÖTTÁRUT GYÁRTÓRÉSZVÉNYTÁRSASÁG	4024 Debrecen\, Piac utca 22.	Gazdasági Társaság	1	11390594-2-09	Részvénytársaság	15	Felszámolás alatt	1	Feldolgozóipar	C	Ruházati termék gyártása	14	Egyéb kötött\, hurkolt ruházati termék gyártása	1439	284000000	Magyarország	HU	Észak-Alföld régió	3	Hajdú-Bihar	9	Debrecen	1348	2011
BORSOD VOLÁN ZRT.	BORSOD VOLÁN SZEMÉLYSZÁLLÍTÁSI ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	3527 Miskolc\, József Attila út 70.	Gazdasági Társaság	1	11066303-2-05	Részvénytársaság	15	Mûködõ	4	Szállítás\, raktározás	H	Szárazföldi\, csõvezetékes szállítás	49	Városi\, elõvárosi szárazföldi személyszállítás	4931	3729680000	Magyarország	HU	Észak-Magyarország régió	4	Borsod-Abaúj-Zemplén	5	Miskolc	2851	2010
GÖDÖLLÕI KIRÁLYI KASTÉLY KÖZHASZNÚ NONPROFIT KFT.	GÖDÖLLÕI KIRÁLYI KASTÉLY NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2100 Gödöllõ Grassalkovich-kastély 5852 hrsz.	Gazdasági Társaság	1	18665161-2-13	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Könyvtári\, levéltári\, múzeumi\, egyéb kulturális tevékenység	91	Múzeumi tevékenység	9102	2020660000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Gödöllõ	3055	2014
GANDHI GIMNÁZIUM KÖZHASZNÚ NONPROFIT KFT.	GANDHI GIMNÁZIUM KÖZHASZNÚ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	7629 Pécs Komját Aladár utca 5.	Gazdasági Társaság	1	23497241-2-02	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Ingatlanügyletek	L	INGATLANÜGYLETEK	68	Saját tulajdonú\, bérelt ingatlan bérbeadása\, üzemeltetése	6820	1000000	Magyarország	HU	Dél-Dunántúl régió	2	Baranya	2	Pécs	1771	2013
SÁBA HUMÁN KÖZPONT KFT.	SÁBA HUMÁN KÖZPONT SZOCIÁLIS ÉS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1066 Budapest Dessewffy utca 35.	Gazdasági Társaság	1	14845897-2-42	Korlátolt Felelõsségû Társaság	8	Végelszámolás alatt	5	Humán-egészségügyi\, szociális ellátás	Q	Bentlakásos\, nem kórházi ápolás	87	Idõsek\, fogyatékosok bentlakásos ellátása	8730	500000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2016
SPECIÁL ZRT.	SPECIÁL SZOLGÁLTATÓ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	2310 Szigetszentmiklós Tûzoltó utca 13.	Gazdasági Társaság	1	10731486-2-13	Részvénytársaság	15	Mûködõ	4	Ingatlanügyletek	L	INGATLANÜGYLETEK	68	Saját tulajdonú\, bérelt ingatlan bérbeadása\, üzemeltetése	6820	102800000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Szigetszentmiklós	2703	2014
MAGYAR DUTY-FREE KFT.	MAGYAR DUTY-FREE KERESKEDELMI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1185 Budapest BUD Nemzetközi Repülõtér	Gazdasági Társaság	1	12360480-2-44	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Ital-kiskereskedelem	4725	149337725	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2011
KAPOS I.T.K. KHT.	KAPOS INNOVÁCIÓS TRANSZFER KÖZPONT KÖZHASZNÚ TÁRSASÁG	7361 Kaposszekcsõ\, Liget lakótelep 10.	Gazdasági Társaság	1	20343318-2-17	Közhasznú Társaság	9	Felszámolás alatt	1	Szakmai\, tudományos\, mûszaki tevékenység	M	Tudományos kutatás\, fejlesztés	72	Társadalomtudományi\, humán kutatás\, fejlesztés	7220	9100000	Magyarország	HU	Dél-Dunántúl régió	2	Tolna	17	Kaposszekcsõ	1727	2011
HAJDÚSZOBOSZLÓI BÚZAKALÁSZ AGRÁR ZRT.	HAJDÚSZOBOSZLÓI BÚZAKALÁSZ AGRÁR TERMELÕ SZOLGÁLTATÓ ÉS KERESKEDELMI ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	4200 Hajdúszoboszló Újvárosi  útfél 4.	Gazdasági Társaság	1	12419450-2-09	Részvénytársaság	15	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Növénytermesztés\, állattenyésztés\, vadgazdálkodás és kapcsolódó szolgáltatások	1	Gabonaféle (kivéve: rizs)\, hüvelyes növény\, olajos mag termesztése	111	37580000	Magyarország	HU	Észak-Alföld régió	3	Hajdú-Bihar	9	Hajdúszoboszló	369	2016
ÉMI NONPROFIT KFT.	ÉMI ÉPÍTÉSÜGYI MINÕSÉGELLENÕRZÕ INNOVÁCIÓS NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1113 Budapest XI\, Diószegi út 37.	Gazdasági Társaság	1	20783185-2-43	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Tudományos kutatás\, fejlesztés	72	Egyéb természettudományi\, mûszaki kutatás\, fejlesztés	7219	400000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2011
RIBANOR KFT.	RIBANOR KERESKEDELMI ÉS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1064 Budapest Podmaniczky utca 57.\, II./14.ajtó	Gazdasági Társaság	1	23168969-2-42	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Csomagküldõ\, internetes kiskereskedelem	4791	500000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2017
BORSOD VOLÁN ZRT.	BORSOD VOLÁN SZEMÉLYSZÁLLÍTÁSI ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	3527 Miskolc\, József Attila út 70.	Gazdasági Társaság	1	11066303-2-05	Részvénytársaság	15	Mûködõ	4	Szállítás\, raktározás	H	Szárazföldi\, csõvezetékes szállítás	49	Városi\, elõvárosi szárazföldi személyszállítás	4931	3728490000	Magyarország	HU	Észak-Magyarország régió	4	Borsod-Abaúj-Zemplén	5	Miskolc	2851	2012
SÁBA HUMÁN KÖZPONT KFT.	SÁBA HUMÁN KÖZPONT SZOCIÁLIS ÉS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1066 Budapest Dessewffy utca 35.	Gazdasági Társaság	1	14845897-2-42	Korlátolt Felelõsségû Társaság	8	Végelszámolás alatt	5	Humán-egészségügyi\, szociális ellátás	Q	Bentlakásos\, nem kórházi ápolás	87	Idõsek\, fogyatékosok bentlakásos ellátása	8730	500000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2015
GANDHI GIMNÁZIUM KÖZHASZNÚ NONPROFIT KFT.	GANDHI GIMNÁZIUM KÖZHASZNÚ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	7629 Pécs Komját Aladár utca 5.	Gazdasági Társaság	1	23497241-2-02	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Ingatlanügyletek	L	INGATLANÜGYLETEK	68	Saját tulajdonú\, bérelt ingatlan bérbeadása\, üzemeltetése	6820	1000000	Magyarország	HU	Dél-Dunántúl régió	2	Baranya	2	Pécs	1771	2011
GÖDÖLLÕI KIRÁLYI KASTÉLY KÖZHASZNÚ NONPROFIT KFT.	GÖDÖLLÕI KIRÁLYI KASTÉLY NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2100 Gödöllõ Grassalkovich-kastély 5852 hrsz.	Gazdasági Társaság	1	18665161-2-13	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Könyvtári\, levéltári\, múzeumi\, egyéb kulturális tevékenység	91	Múzeumi tevékenység	9102	2020660000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Gödöllõ	3055	2011
SPECIÁL ZRT.	SPECIÁL SZOLGÁLTATÓ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	2310 Szigetszentmiklós Tûzoltó utca 13.	Gazdasági Társaság	1	10731486-2-13	Részvénytársaság	15	Mûködõ	4	Ingatlanügyletek	L	INGATLANÜGYLETEK	68	Saját tulajdonú\, bérelt ingatlan bérbeadása\, üzemeltetése	6820	102800000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Szigetszentmiklós	2703	2011
MAGYAR DUTY-FREE KFT.	MAGYAR DUTY-FREE KERESKEDELMI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1185 Budapest BUD Nemzetközi Repülõtér	Gazdasági Társaság	1	12360480-2-44	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Ital-kiskereskedelem	4725	149337725	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2012
HAJDÚSZOBOSZLÓI BÚZAKALÁSZ AGRÁR ZRT.	HAJDÚSZOBOSZLÓI BÚZAKALÁSZ AGRÁR TERMELÕ SZOLGÁLTATÓ ÉS KERESKEDELMI ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	4200 Hajdúszoboszló Újvárosi  útfél 4.	Gazdasági Társaság	1	12419450-2-09	Részvénytársaság	15	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Növénytermesztés\, állattenyésztés\, vadgazdálkodás és kapcsolódó szolgáltatások	1	Gabonaféle (kivéve: rizs)\, hüvelyes növény\, olajos mag termesztése	111	37580000	Magyarország	HU	Észak-Alföld régió	3	Hajdú-Bihar	9	Hajdúszoboszló	369	2017
SÁBA HUMÁN KÖZPONT KFT.	SÁBA HUMÁN KÖZPONT SZOCIÁLIS ÉS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1066 Budapest Dessewffy utca 35.	Gazdasági Társaság	1	14845897-2-42	Korlátolt Felelõsségû Társaság	8	Kényszertörlés alatt	2	Humán-egészségügyi\, szociális ellátás	Q	Bentlakásos\, nem kórházi ápolás	87	Idõsek\, fogyatékosok bentlakásos ellátása	8730	500000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2017
KAPOS I.T.K. KHT.	KAPOS INNOVÁCIÓS TRANSZFER KÖZPONT KÖZHASZNÚ TÁRSASÁG	7361 Kaposszekcsõ\, Liget lakótelep 10.	Gazdasági Társaság	1	20343318-2-17	Közhasznú Társaság	9	Felszámolás alatt	1	Szakmai\, tudományos\, mûszaki tevékenység	M	Tudományos kutatás\, fejlesztés	72	Társadalomtudományi\, humán kutatás\, fejlesztés	7220	9100000	Magyarország	HU	Dél-Dunántúl régió	2	Tolna	17	Kaposszekcsõ	1727	2010
ÉMI NONPROFIT KFT.	ÉMI ÉPÍTÉSÜGYI MINÕSÉGELLENÕRZÕ INNOVÁCIÓS NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1113 Budapest XI\, Diószegi út 37.	Gazdasági Társaság	1	20783185-2-43	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Tudományos kutatás\, fejlesztés	72	Egyéb természettudományi\, mûszaki kutatás\, fejlesztés	7219	400000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2012
EGER-MÁTRAVIDÉKI BOR.	EGER-MÁTRAVIDÉKI BORGAZDASÁGI KOMBINÁT	3300 Eger\, Széchenyi  utca 3.	Gazdasági Társaság	1	10012909-2-10	Állami Vállalat	3	Felszámolás alatt	1	Feldolgozóipar	C	Italgyártás	11	Szõlõbor termelése	1102	722415000	Magyarország	HU	Észak-Magyarország régió	4	Heves	10	Eger	1875	2011
RIBANOR KFT.	RIBANOR KERESKEDELMI ÉS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1064 Budapest Podmaniczky utca 57.\, II./14.ajtó	Gazdasági Társaság	1	23168969-2-42	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Csomagküldõ\, internetes kiskereskedelem	4791	500000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2016
UNIÓ COOP ZRT.	UNIÓ COOP SZÖVETKEZETI KERESKEDELMI ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	3525 Miskolc Kossuth utca 1.	Gazdasági Társaság	1	11868992-2-05	Részvénytársaság	15	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Élelmiszer jellegû bolti vegyes kiskereskedelem	4711	400880000	Magyarország	HU	Észak-Magyarország régió	4	Borsod-Abaúj-Zemplén	5	Miskolc	2851	2017
SANS PROBLEME KFT.	SANS PROBLEME KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1023 Budapest Frankel Leó út 55.\, V.\\1.ajtó	Gazdasági Társaság	1	14848247-1-41	Korlátolt Felelõsségû Társaság	8	Felszámolás alatt	1	Adminisztratív és szolgáltatást támogató tevékenység	N	Adminisztratív-\, kiegészítõ egyéb üzleti szolgáltatás	82	Összetett adminisztratív szolgáltatás	8211	500000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2015
GANDHI GIMNÁZIUM KÖZHASZNÚ NONPROFIT KFT.	GANDHI GIMNÁZIUM KÖZHASZNÚ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	7629 Pécs Komját Aladár utca 5.	Gazdasági Társaság	1	23497241-2-02	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Ingatlanügyletek	L	INGATLANÜGYLETEK	68	Saját tulajdonú\, bérelt ingatlan bérbeadása\, üzemeltetése	6820	3000000	Magyarország	HU	Dél-Dunántúl régió	2	Baranya	2	Pécs	1771	2015
SPECIÁL ZRT.	SPECIÁL SZOLGÁLTATÓ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	2310 Szigetszentmiklós Tûzoltó utca 13.	Gazdasági Társaság	1	10731486-2-13	Részvénytársaság	15	Mûködõ	4	Ingatlanügyletek	L	INGATLANÜGYLETEK	68	Saját tulajdonú\, bérelt ingatlan bérbeadása\, üzemeltetése	6820	102800000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Szigetszentmiklós	2703	2013
